Small Generation Unit (SGU) - Solar Panel (Deemed),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please be aware that RET legislation allows a 12 month creation period for registered persons to create their certificates. The 2021 and 2020 figures will continue to rise due to the 12 month creation period.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data as at 31/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small Unit Installation Postcode,Previous Years (2001-2019) - Installations Quantity,Previous Years (2001-2019) - SGU Rated Output In kW,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,May 2020 - Installations Quantity,May 2020 - SGU Rated Output In kW,Jun 2020 - Installations Quantity,Jun 2020 - SGU Rated Output In kW,Jul 2020 - Installations Quantity,Jul 2020 - SGU Rated Output In kW,Aug 2020 - Installations Quantity,Aug 2020 - SGU Rated Output In kW,Sep 2020 - Installations Quantity,Sep 2020 - SGU Rated Output In kW,Oct 2020 - Installations Quantity,Oct 2020 - SGU Rated Output In kW,Nov 2020 - Installations Quantity,Nov 2020 - SGU Rated Output In kW,Dec 2020 - Installations Quantity,Dec 2020 - SGU Rated Output In kW,Jan 2021 - Installations Quantity,Jan 2021 - SGU Rated Output In kW,Feb 2021 - Installations Quantity,Feb 2021 - SGU Rated Output In kW,Mar 2021 - Installations Quantity,Mar 2021 - SGU Rated Output In kW,Apr 2021 - Installations Quantity,Apr 2021 - SGU Rated Output In kW,May 2021 - Installations Quantity,May 2021 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
3823,287,"1,305.552",4,20.385,5,31.070,5,37.490,3,86.460,5,29.480,1,6.600,3,16.790,2,105.860,2,12.040,7,41.640,3,14.870,3,27.310,2,12.500,5.000,34.110,1.000,6.660,3.000,19.860,0,0.000,341,1808.677
3824,544,"2,343.951",5,30.425,3,44.820,5,117.230,3,49.830,6,36.220,6,37.305,3,20.050,7,50.390,10,55.460,6,46.450,4,28.470,1,11.880,2,53.960,2.000,12.865,3.000,19.610,5.000,38.110,0,0.000,615,2997.026
3825,"2,225","9,354.083",17,187.335,16,85.225,23,280.370,15,152.960,12,90.540,22,170.090,23,146.685,9,99.080,16,99.915,22,142.590,20,229.050,18,124.320,19,114.990,30.000,228.050,20.000,129.940,27.000,203.255,4,26.760,2538,11865.238
3831,300,"1,257.320",2,20.330,3,16.500,3,21.145,2,13.100,3,20.320,1,6.600,6,47.580,2,11.550,3,19.460,3,32.445,1,8.140,1,6.660,3,14.810,2.000,15.910,2.000,6.135,0.000,0.000,0,0.000,337,1518.005
3832,42,216.925,0,0.000,0,0.000,1,3.300,0,0.000,1,13.200,0,0.000,0,0.000,0,0.000,1,10.200,1,7.300,0,0.000,1,7.000,1,5.110,0.000,0.000,0.000,0.000,1.000,6.660,0,0.000,49,269.695
3833,50,269.141,0,0.000,1,3.850,0,0.000,1,21.450,0,0.000,0,0.000,0,0.000,1,5.530,1,3.850,0,0.000,0,0.000,1,6.660,0,0.000,0.000,0.000,1.000,19.980,0.000,0.000,0,0.000,56,330.461
3835,58,458.310,0,0.000,1,5.280,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,9.900,0,0.000,0,0.000,0,0.000,0,0.000,2.000,10.620,0.000,0.000,0.000,0.000,0,0.000,62,484.11
3840,"1,492","7,792.407",7,33.000,9,79.035,22,327.955,17,118.150,4,24.850,9,71.715,15,221.970,10,84.340,18,222.895,14,180.710,14,212.330,16,164.540,13,97.680,18.000,212.600,13.000,167.975,17.000,110.700,4,31.220,1712,10154.072
3842,444,"1,777.427",2,46.130,5,30.290,6,45.470,5,27.440,2,11.250,6,38.010,7,56.890,5,28.380,6,36.070,3,17.270,2,14.580,9,61.410,2,26.500,6.000,38.590,4.000,29.040,2.000,16.340,2,10.075,518,2311.162
3844,"2,600","12,398.145",17,161.620,23,139.110,44,356.095,31,318.855,32,239.040,29,246.935,35,231.875,32,214.225,21,162.750,38,297.405,32,325.480,24,304.805,24,194.720,35.000,275.645,35.000,398.670,19.000,131.780,2,13.320,3073,16410.475
3847,291,"1,343.680",1,6.600,1,6.600,4,33.030,1,6.600,2,25.080,2,28.200,1,6.600,2,13.260,2,11.165,5,54.300,5,32.320,4,53.490,2,11.760,2.000,55.500,5.000,43.410,0.000,0.000,0,0.000,330,1731.595
3850,"1,288","6,613.614",7,41.145,13,79.815,14,96.210,12,100.690,14,176.780,11,193.600,12,77.740,18,201.560,17,117.110,16,117.645,9,50.080,17,136.850,10,76.220,9.000,70.480,7.000,70.920,5.000,23.160,0,0.000,1479,8243.619
3851,"1,073","4,292.632",7,43.750,9,55.500,15,88.315,8,64.370,12,84.210,14,93.610,9,56.070,13,139.220,19,143.810,8,51.600,10,68.065,20,190.860,1,6.600,9.000,70.700,15.000,110.390,8.000,66.560,0,0.000,1250,5626.262
3852,3,108.960,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,3,108.96
3853,9,36.365,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,9,36.365
3854,161,764.775,2,13.200,2,12.360,1,3.300,0,0.000,0,0.000,3,21.780,1,26.400,2,11.880,2,10.560,3,19.800,4,27.600,1,8.880,1,6.650,5.000,36.600,1.000,6.630,1.000,10.360,1,9.620,191,990.395
3856,169,814.855,0,0.000,3,18.480,2,11.800,3,114.090,1,6.600,1,21.780,1,6.600,1,6.300,0,0.000,0,0.000,1,4.810,1,9.990,0,0.000,1.000,6.660,3.000,29.540,0.000,0.000,0,0.000,187,1051.505
3857,64,239.645,1,12.060,4,26.900,0,0.000,0,0.000,1,6.600,0,0.000,1,4.950,0,0.000,1,4.950,1,10.375,0,0.000,1,9.900,0,0.000,0.000,0.000,0.000,0.000,1.000,19.980,0,0.000,75,335.36
3858,447,"2,384.374",6,38.440,8,48.615,8,80.540,3,15.720,4,119.200,3,15.120,8,141.970,6,34.665,10,162.085,8,105.670,6,52.675,5,147.200,6,51.640,3.000,19.240,8.000,59.150,1.000,6.650,2,14.430,542,3497.384
3859,134,"1,194.207",0,0.000,0,0.000,2,17.160,1,6.600,1,72.000,2,15.180,0,0.000,0,0.000,2,33.020,1,19.800,0,0.000,0,0.000,3,25.410,2.000,13.320,0.000,0.000,0.000,0.000,1,6.660,149,1403.357
3860,884,"4,016.560",5,29.000,8,59.475,5,32.550,8,48.640,6,42.220,6,45.050,6,70.590,5,40.960,15,119.160,4,23.890,13,112.600,10,72.770,5,36.940,8.000,53.330,7.000,45.140,1.000,6.480,0,0.000,996,4855.355
3862,485,"2,346.196",7,42.520,2,11.630,0,0.000,3,22.965,3,27.600,3,23.400,4,50.160,6,42.020,12,81.270,10,56.640,5,38.540,4,71.520,6,35.130,6.000,40.850,3.000,21.810,5.000,43.290,0,0.000,564,2955.541
3864,38,184.946,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.290,0,0.000,0,0.000,0,0.000,1,6.400,0,0.000,0,0.000,0,0.000,0.000,0.000,1.000,6.660,0.000,0.000,0,0.000,41,204.296
3865,86,561.319,1,27.360,2,12.980,2,11.880,0,0.000,2,10.590,1,6.500,3,19.110,1,4.620,1,6.600,1,29.160,1,58.320,0,0.000,0,0.000,1.000,6.600,0.000,0.000,1.000,13.320,0,0.000,103,768.359
3869,238,"1,017.013",1,12.800,1,6.600,4,60.720,3,15.770,0,0.000,2,10.890,4,29.790,4,28.140,2,11.780,4,29.290,3,35.850,3,20.650,2,18.540,0.000,0.000,0.000,0.000,1.000,9.990,0,0.000,272,1307.823
3870,230,787.133,0,0.000,3,12.030,2,8.370,2,18.480,0,0.000,2,77.885,1,6.650,0,0.000,2,13.200,1,6.660,1,6.600,0,0.000,3,15.540,4.000,25.750,0.000,0.000,0.000,0.000,0,0.000,251,978.298
3871,407,"1,867.151",1,5.400,3,32.410,2,9.220,1,5.940,1,6.600,4,28.050,2,10.230,3,18.600,5,25.240,3,18.480,3,17.200,4,32.770,3,18.600,2.000,13.260,2.000,26.640,1.000,25.900,2,30.340,449,2192.031
3873,56,289.975,1,6.600,0,0.000,1,6.120,1,8.580,0,0.000,0,0.000,0,0.000,0,0.000,1,13.200,0,0.000,2,12.150,0,0.000,0,0.000,0.000,0.000,2.000,20.810,1.000,6.660,0,0.000,65,364.095
3874,129,626.925,1,3.150,0,0.000,1,6.600,0,0.000,1,6.000,0,0.000,1,6.600,0,0.000,1,6.600,0,0.000,3,25.240,3,15.420,0,0.000,1.000,6.600,0.000,0.000,0.000,0.000,0,0.000,141,703.135
3875,"2,242","10,790.686",8,118.605,28,156.765,24,268.850,14,85.405,34,257.160,28,302.090,31,201.831,34,254.850,26,161.450,35,248.000,29,228.730,25,204.610,21,158.870,28.000,212.700,19.000,126.400,11.000,87.170,3,19.980,2640,13884.152
3878,202,834.417,1,10.080,3,13.140,1,6.600,3,18.960,3,18.280,2,13.000,2,8.610,1,2.275,1,6.660,7,47.890,10,57.035,2,13.200,4,24.480,4.000,23.660,4.000,25.465,0.000,0.000,0,0.000,250,1123.752
3880,599,"2,339.516",2,20.560,6,30.930,4,32.970,6,33.370,12,64.650,5,36.265,10,55.320,10,53.745,22,140.030,16,90.445,10,63.820,8,51.870,11,71.950,8.000,57.640,3.000,19.610,9.000,64.980,4,24.520,745,3252.191
3882,189,875.591,1,5.280,1,3.630,3,19.680,3,13.890,3,14.800,0,0.000,3,22.950,2,13.000,6,49.600,4,30.310,2,17.060,1,6.600,1,6.500,0.000,0.000,1.000,6.300,0.000,0.000,0,0.000,220,1085.191
3885,319,"1,255.714",3,14.500,1,10.075,1,1.980,5,45.430,1,5.940,1,6.150,2,6.000,3,32.240,1,12.580,3,19.540,0,0.000,3,19.800,1,6.600,7.000,39.745,1.000,5.280,3.000,10.400,0,0.000,355,1491.974
3886,53,242.145,0,0.000,1,6.600,1,10.560,0,0.000,0,0.000,1,6.400,1,5.500,1,6.400,2,19.310,2,46.940,0,0.000,1,6.600,0,0.000,0.000,0.000,1.000,3.300,1.000,13.320,0,0.000,65,367.075
3887,49,292.779,0,0.000,0,0.000,0,0.000,0,0.000,1,4.590,0,0.000,0,0.000,0,0.000,1,7.920,1,4.620,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,1.000,6.660,0,0.000,53,316.569
3888,497,"2,141.714",3,18.770,5,29.500,5,29.950,4,30.110,6,43.840,5,25.735,7,44.060,1,6.290,4,28.800,4,26.710,7,43.755,9,54.290,1,6.660,1.000,6.660,5.000,27.560,6.000,38.585,0,0.000,570,2602.989
3889,27,99.739,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,22.950,0,0.000,0.000,0.000,1.000,6.600,1.000,6.600,0,0.000,32,135.889
3890,48,221.962,0,0.000,0,0.000,0,0.000,2,9.550,2,16.460,0,0.000,2,5.940,2,11.880,1,6.600,0,0.000,1,1.980,2,13.340,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,60,287.712
3891,36,105.345,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.620,0,0.000,0,0.000,1,6.600,0.000,0.000,1.000,12.000,0.000,0.000,0,0.000,39,128.565
3892,235,794.657,0,0.000,1,6.480,1,6.600,3,30.000,2,12.760,4,31.020,3,17.860,0,0.000,4,20.740,2,10.460,2,17.150,2,15.740,1,6.660,3.000,17.150,1.000,6.600,7.000,36.855,0,0.000,271,1030.732
3893,4,31.555,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,4,31.555
3895,25,128.835,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,26,135.435
3896,51,273.485,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.270,0,0.000,0,0.000,1,6.600,0,0.000,1,10.450,2,10.640,0,0.000,0.000,0.000,1.000,4.900,0.000,0.000,1,6.600,58,318.945
3898,109,527.659,0,0.000,1,4.620,0,0.000,0,0.000,0,0.000,0,0.000,1,2.970,0,0.000,1,6.500,0,0.000,3,36.690,0,0.000,2,16.170,1.000,5.850,1.000,6.660,1.000,11.840,0,0.000,120,618.959
3900,24,104.775,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,2.640,0,0.000,0,0.000,1,7.800,0,0.000,0,0.000,0.000,0.000,1.000,6.600,0.000,0.000,0,0.000,27,121.815
3902,55,263.617,1,5.040,1,12.950,0,0.000,0,0.000,1,5.280,3,17.640,3,20.900,3,21.170,1,3.960,1,9.240,1,10.560,0,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,70,370.357
3903,116,510.323,1,6.500,0,0.000,2,43.920,0,0.000,1,5.940,0,0.000,2,9.800,1,8.505,1,8.050,0,0.000,0,0.000,0,0.000,0,0.000,3.000,14.800,0.000,0.000,0.000,0.000,0,0.000,127,607.838
3904,294,"1,220.772",2,10.480,7,38.720,6,34.100,2,12.370,5,26.000,2,11.680,4,22.040,4,24.530,7,39.170,6,50.070,6,39.190,2,12.900,4,26.340,6.000,48.610,1.000,6.660,1.000,6.600,1,5.520,360,1635.752
3909,"1,125","5,111.980",5,28.490,10,52.940,12,80.165,11,68.865,14,77.725,11,77.480,14,89.450,9,51.890,14,84.060,18,109.760,12,68.430,8,46.490,13,90.895,17.000,101.395,15.000,94.390,9.000,57.470,3,16.560,1320,6308.435
3910,"1,898","7,422.196",25,159.250,26,169.410,13,73.315,9,67.845,24,151.330,23,136.035,26,162.350,4,25.785,3,25.910,10,71.840,34,238.685,24,163.980,18,122.110,26.000,175.590,28.000,186.095,28.000,210.795,3,22.495,2222,9585.016
3911,356,"2,065.414",2,11.655,6,31.900,5,27.840,6,55.205,5,41.250,4,29.415,4,23.820,0,0.000,1,11.880,4,33.890,6,47.910,5,58.770,2,14.740,3.000,38.250,3.000,121.750,1.000,10.560,1,6.660,414,2630.909
3912,"1,438","6,187.220",8,47.995,12,74.920,17,205.000,12,80.190,13,92.100,12,90.310,18,179.885,5,45.540,0,0.000,9,56.455,25,285.010,23,224.685,13,97.570,16.000,178.460,16.000,183.710,15.000,125.935,2,17.380,1654,8172.365
3913,347,"1,592.241",1,12.650,9,58.865,6,45.540,2,44.550,3,20.220,3,20.360,6,80.605,0,0.000,0,0.000,3,34.660,4,55.395,3,31.110,2,91.080,3.000,34.490,5.000,37.870,5.000,39.220,1,10.360,403,2209.216
3915,863,"4,089.106",9,50.795,8,52.105,18,92.835,8,87.470,10,156.015,12,96.875,28,229.740,3,51.110,5,14.045,12,85.025,26,215.490,17,100.370,12,151.935,12.000,99.660,15.000,99.070,7.000,40.940,4,22.010,1069,5734.596
3916,172,951.358,2,7.875,2,17.560,3,19.515,2,15.510,1,9.750,2,42.930,2,19.270,1,19.175,2,39.150,2,30.975,5,82.705,4,53.730,4,31.820,3.000,18.440,3.000,30.340,4.000,26.520,0,0.000,214,1416.623
3918,535,"2,201.468",16,81.680,16,93.095,12,73.345,8,59.925,4,27.370,2,12.270,20,125.310,2,9.960,1,6.600,4,29.970,11,74.270,10,74.590,7,51.720,1.000,4.620,2.000,11.100,3.000,24.420,3,23.710,657,2985.423
3919,303,"1,102.780",6,41.910,1,4.200,3,17.895,1,6.600,3,13.900,3,17.880,10,68.370,0,0.000,0,0.000,3,28.260,7,41.250,1,7.400,2,11.840,3.000,21.600,4.000,30.470,1.000,3.700,0,0.000,351,1418.055
3921,58,176.096,2,7.440,1,7.600,1,19.200,0,0.000,0,0.000,5,33.750,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,5.570,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,69,249.656
3922,"1,343","6,485.254",16,106.970,15,127.100,20,142.785,23,160.570,11,64.050,23,232.115,21,137.030,21,132.915,40,235.530,29,184.125,26,205.100,30,201.800,20,149.460,24.000,154.155,21.000,129.760,28.000,184.980,10,86.220,1721,9119.919
3923,136,547.977,0,0.000,2,12.600,1,13.200,1,6.270,1,6.000,1,6.600,0,0.000,2,16.680,1,7.590,2,10.620,3,19.200,1,5.180,3,18.785,0.000,0.000,2.000,13.320,1.000,5.920,0,0.000,157,689.942
3925,545,"2,749.111",5,31.020,11,72.930,3,19.800,4,24.015,13,70.490,10,68.670,14,85.530,11,75.950,9,61.710,10,63.690,12,77.420,9,55.410,10,68.670,5.000,36.090,10.000,74.550,8.000,60.970,3,18.600,692,3714.626
3926,460,"2,170.306",3,26.140,5,42.600,3,8.200,1,6.615,3,11.725,11,94.700,8,54.250,3,22.760,1,4.950,7,46.310,13,118.505,9,73.365,6,49.960,7.000,54.590,8.000,58.530,5.000,37.130,1,10.560,554,2891.196
3927,258,"1,096.307",2,13.200,2,10.480,1,8.580,7,47.105,4,26.215,1,5.280,4,27.495,0,0.000,0,0.000,3,19.920,11,72.410,1,10.400,6,39.100,6.000,38.340,3.000,24.150,1.000,12.580,1,7.020,311,1458.582
3928,79,586.526,1,3.025,1,10.560,1,9.900,0,0.000,1,5.610,0,0.000,3,37.500,1,9.585,1,7.920,4,38.145,1,17.160,1,9.620,2,19.290,0.000,0.000,1.000,8.750,0.000,0.000,0,0.000,97,763.591
3929,201,"1,179.307",1,6.660,4,29.260,5,42.410,4,29.070,3,35.700,3,19.605,1,5.280,3,19.150,0,0.000,4,61.620,4,22.190,6,60.520,3,23.000,2.000,14.800,4.000,45.140,1.000,6.660,0,0.000,249,1600.372
3930,"1,376","6,452.241",12,87.060,19,160.460,18,124.520,25,199.525,11,68.115,15,156.270,18,138.995,2,13.200,2,14.910,11,106.800,35,295.540,34,335.955,11,88.760,16.000,124.360,24.000,212.540,13.000,92.160,4,33.750,1646,8705.161
3931,"2,100","7,798.823",18,190.030,30,298.245,27,170.945,29,213.430,22,146.680,17,112.155,21,138.440,4,35.190,5,26.500,21,130.860,43,284.560,30,227.520,26,206.750,28.000,244.450,26.000,156.300,22.000,250.390,6,137.120,2475,10768.388
3933,128,"1,241.689",1,13.300,3,21.440,0,0.000,1,6.600,1,5.100,1,18.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,3,28.240,1,11.100,2.000,13.250,1.000,5.920,1.000,13.320,0,0.000,144,1384.559
3934,"1,702","6,835.099",17,145.095,21,151.705,22,157.980,25,168.500,21,156.935,18,118.100,28,237.945,3,20.200,3,35.700,21,155.100,34,253.130,27,237.715,18,142.550,29.000,209.365,26.000,194.470,12.000,96.650,7,46.730,2034,9362.969
3936,"1,097","4,625.199",8,52.565,19,131.055,17,139.390,15,92.150,10,63.535,17,104.265,12,77.740,4,28.860,5,31.550,15,116.545,36,248.670,20,254.990,13,101.540,21.000,169.700,23.000,167.390,14.000,124.170,3,32.500,1349,6561.814
3937,207,"1,288.347",2,17.195,1,5.400,2,19.740,4,33.225,1,8.750,7,75.505,4,48.100,1,16.250,2,15.760,6,159.790,4,50.970,1,11.220,0,0.000,2.000,25.190,1.000,7.920,2.000,23.440,0,0.000,247,1806.802
3938,356,"1,302.737",3,17.405,5,35.650,4,23.100,3,23.955,3,35.350,6,34.810,6,50.910,1,6.600,2,14.920,8,48.390,7,56.740,5,30.285,4,31.510,3.000,19.720,6.000,41.130,1.000,7.200,2,11.280,425,1791.692
3939,"1,553","6,654.688",16,107.100,13,87.945,14,105.015,15,100.590,17,107.630,13,110.735,32,258.790,14,276.760,3,27.210,15,98.410,32,272.815,31,263.000,10,68.360,26.000,169.860,16.000,115.330,21.000,163.900,9,63.900,1850,9052.038
3940,337,"1,210.226",8,91.655,3,23.610,4,24.450,0,0.000,5,26.205,4,41.160,8,56.430,1,19.800,2,7.920,7,43.115,9,59.005,6,40.950,2,11.100,10.000,73.410,5.000,30.590,3.000,18.440,3,20.810,417,1798.876
3941,"1,331","5,168.178",9,67.185,15,86.070,25,131.075,16,95.740,19,137.570,23,148.320,17,120.675,7,53.460,5,38.090,11,116.705,35,227.105,24,177.620,21,137.220,19.000,135.660,21.000,145.750,22.000,152.410,7,57.405,1627,7196.238
3942,332,"1,312.656",2,13.215,2,11.190,10,63.100,6,30.320,7,49.470,5,32.415,4,26.150,1,6.650,5,41.400,5,38.590,7,42.690,8,72.100,7,46.020,7.000,63.760,7.000,73.090,4.000,20.250,1,10.360,420,1953.426
3943,316,"1,535.805",1,7.000,1,6.600,4,21.535,4,27.770,8,55.380,8,57.665,6,43.100,2,17.550,1,8.760,2,13.000,4,27.275,9,62.320,1,6.650,2.000,10.950,2.000,21.090,2.000,14.060,1,8.760,374,1945.27
3944,119,680.703,0,0.000,5,42.870,3,17.175,0,0.000,2,15.620,3,32.470,3,14.850,1,14.800,0,0.000,0,0.000,3,23.665,2,20.750,1,26.270,2.000,9.250,2.000,14.800,2.000,34.350,0,0.000,148,947.573
3945,190,930.086,0,0.000,6,41.580,4,56.580,1,6.615,1,6.600,0,0.000,2,13.200,2,10.200,0,0.000,3,26.400,1,19.800,0,0.000,0,0.000,1.000,2.220,1.000,9.620,1.000,6.660,1,6.600,214,1136.161
3946,39,159.345,0,0.000,0,0.000,0,0.000,3,21.420,2,13.200,1,7.920,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0.000,0.000,1.000,35.520,1.000,4.950,0,0.000,48,248.955
3950,597,"2,933.909",0,0.000,5,32.210,9,53.605,5,22.855,4,20.260,5,64.200,1,6.600,10,62.870,5,28.965,7,48.880,4,24.730,3,37.600,0,0.000,5.000,40.690,3.000,17.300,2.000,14.430,0,0.000,665,3409.104
3951,160,792.707,1,6.600,3,23.360,3,21.645,3,22.955,0,0.000,0,0.000,1,6.600,3,19.875,0,0.000,0,0.000,7,80.190,1,9.600,1,9.990,2.000,13.200,2.000,13.320,1.000,10.360,0,0.000,188,1030.402
3953,962,"4,801.530",3,25.855,6,35.510,6,36.040,2,19.080,7,83.340,8,171.815,9,79.720,9,55.445,11,147.025,9,59.420,7,72.120,15,142.410,3,19.920,10.000,77.470,6.000,86.510,7.000,52.370,0,0.000,1080,5965.58
3954,64,270.710,1,6.500,0,0.000,0,0.000,0,0.000,1,5.610,0,0.000,1,6.600,1,15.840,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0.000,0.000,1.000,25.900,0.000,0.000,0,0.000,69,331.16
3956,618,"2,636.455",1,70.290,5,36.905,3,18.480,7,40.275,6,31.045,1,6.600,3,17.740,3,17.640,6,34.200,7,42.630,11,65.400,2,13.260,5,33.240,6.000,37.470,12.000,87.120,3.000,26.820,2,12.400,701,3227.97
3957,45,252.162,0,0.000,1,12.870,1,1.650,0,0.000,1,99.660,0,0.000,1,13.200,0,0.000,1,6.600,1,6.660,3,32.085,0,0.000,0,0.000,0.000,0.000,1.000,6.600,0.000,0.000,0,0.000,55,431.487
3958,29,134.756,1,8.040,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,2.000,19.860,0.000,0.000,0.000,0.000,0,0.000,33,169.256
3959,314,"1,198.295",1,5.940,3,13.045,4,26.640,0,0.000,1,6.600,5,24.420,6,33.565,5,30.850,3,12.900,5,26.730,8,66.100,3,17.850,1,5.280,5.000,31.940,4.000,27.000,0.000,0.000,0,0.000,368,1527.155
3960,500,"2,241.870",6,38.060,10,52.035,1,9.900,4,26.555,5,42.975,2,11.835,4,16.980,4,34.260,8,49.170,2,6.170,4,25.190,7,40.000,0,0.000,3.000,21.180,5.000,67.280,2.000,9.140,1,6.660,568,2699.26
3962,181,682.660,1,98.800,2,10.560,0,0.000,1,4.620,0,0.000,2,13.560,2,12.110,0,0.000,1,6.600,2,11.820,3,15.820,2,13.260,0,0.000,3.000,19.650,1.000,6.660,0.000,0.000,0,0.000,201,896.12
3964,27,102.910,0,0.000,0,0.000,1,6.300,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1.000,6.600,0.000,0.000,0.000,0.000,0,0.000,29,115.81
3965,47,175.136,1,3.300,0,0.000,0,0.000,1,3.250,0,0.000,1,18.260,1,4.620,0,0.000,0,0.000,0,0.000,0,0.000,2,14.200,0,0.000,0.000,0.000,0.000,0.000,2.000,13.200,0,0.000,55,231.966
3966,82,388.870,2,46.400,1,6.600,0,0.000,0,0.000,1,5.280,0,0.000,0,0.000,1,7.590,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2.000,11.780,1.000,6.660,0.000,0.000,0,0.000,90,473.18
3967,24,101.880,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,1.000,6.600,0.000,0.000,0.000,0.000,0,0.000,26,115.08
3971,586,"2,456.222",2,11.195,4,66.750,3,24.420,2,11.085,7,43.400,7,64.290,5,30.280,4,17.160,1,6.400,5,36.300,5,32.660,7,159.360,4,19.890,2.000,14.430,3.000,29.020,3.000,19.220,0,0.000,650,3042.082
3975,"1,881","7,867.278",36,227.665,43,263.810,34,222.310,42,250.535,27,150.770,27,184.310,39,371.295,20,104.540,5,90.750,24,173.610,55,361.910,57,369.015,28,201.610,39.000,243.140,32.000,239.640,18.000,126.130,7,42.460,2414,11490.778
3976,"2,126","7,418.427",22,133.235,30,181.190,21,132.725,22,120.760,29,225.345,27,170.985,52,333.900,7,43.980,1,6.600,22,157.160,57,359.055,65,439.040,33,213.870,34.000,239.565,40.000,255.720,25.000,157.020,10,57.210,2623,10645.787
3977,"10,121","42,415.896",190,"1,190.910",217,"1,377.155",180,"1,106.695",106,759.930,148,977.880,172,"1,234.565",231,"1,659.800",43,293.625,9,98.305,191,"1,436.160",318,"2,272.500",259,"1,879.210",175,"1,180.900",173.000,"1,133.300",209.000,"1,465.270",155.000,"1,138.960",45,313.450,12942,61934.511
3978,"2,792","15,728.380",171,"1,081.475",145,901.230,118,750.835,81,525.810,105,684.840,125,840.665,164,"1,050.800",34,236.525,10,68.110,113,795.485,229,"1,561.595",181,"1,239.020",111,736.270,130.000,860.335,141.000,"1,002.335",88.000,600.980,27,182.290,4765,28846.98
3979,54,264.080,0,0.000,1,6.600,0,0.000,0,0.000,1,14.850,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,1,13.200,3,43.600,0,0.000,1.000,6.600,0.000,0.000,0.000,0.000,0,0.000,62,355.53
3980,436,"1,947.122",3,19.800,4,25.440,2,13.465,3,31.350,7,63.955,3,20.460,6,87.920,2,19.050,1,6.930,5,31.800,3,15.000,6,38.270,1,13.320,1.000,9.990,7.000,58.495,2.000,21.830,0,0.000,492,2424.197
3981,553,"2,913.613",5,34.050,6,41.050,6,48.690,5,30.470,6,39.830,6,59.030,6,41.070,2,13.100,1,39.600,12,276.520,13,95.680,9,53.720,5,38.970,6.000,40.890,13.000,305.290,7.000,138.760,2,110.260,663,4320.593
